post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"WEST LAKE 500/ 12R CR868",west-lake-500-12r-cr868,,852,"Categorías: Chinos, Camioneta, Aro 12, Ancho 500, Perfil SP","Categorías: Chinos, Camioneta, Aro 12, Ancho 500, Perfil SP",Publicada,,0,"2023-09-09 01:05:00",1,open,505940,,,no,no,8,56000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/WEST-LAKE-500-12R-CR868.jpg ! alt :  ! title : WEST LAKE 500 12R CR868 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-500-12r-cr868/,0,,,simple,,"Aro > 12|Ancho > 500|Marca > WESTLAKE",,,,,,,,,,,,,
"KUMHO 550/ 13R KC55",kumho-550-13r-kc55,,854,"Los fabricantes de este neumático tuvieron como finalidad optimizar aspectos como, durabilidad, resistencia, comodidad, seguridad entre otros. Esto con el fin de ofrecer un neumático que se adapte fácilmente a las características de tu auto y que al mismo tiempo mejore tu experiencia como conductor.

Ventajas del neumático Kumho KC 55
Excelente tracción
La banda de rodadura de este neumático cuenta con un diseño rígido de ranuras profundas que le ayudan a expulsar el agua de manera rápida y efectiva, evitando deslizamientos o accidentes al circular sobre rutas mojadas. Así mismo, este diseño te permite mejorar la maniobrabilidad y el frenado al tomar curvas o conducir a altas velocidades.

Mayor durabilidad
Este neumático está especialmente diseñado para presentar un desgaste uniforme, manteniendo un excelente rendimiento y conservando la forma y estructura por mucho más tiempo. Es decir que no solo contarás con un buen servicio, sino que también podrás ahorrar más dinero.

Conducción segura y suave
El Kumho KC 55 posee componentes especiales que disminuyen en gran medida las molestas emisiones de ruido y las vibraciones que se producen al manejar. Igualmente, el diseño de la banda de rodadura te permite amortiguar mejor las deficiencias del suelo para una mayor tranquilidad. Finalmente, es importante mencionar que este neumático cumple con los parámetros establecidos por la legislación europea en materia de seguridad.

Altos índices de velocidad y carga
Este neumático puede alcanzar velocidades de hasta 130 km/h y su capacidad de carga es de aproximadamente 487 kg. De este modo no tendrás ningún inconveniente al transportar varias personas en tu vehículo o desplazar varios objetos.

&nbsp;","Los fabricantes de este neumático tuvieron como finalidad optimizar aspectos como, durabilidad, resistencia, comodidad, seguridad entre otros. Esto con el fin de ofrecer un neumático que se adapte fácilmente a las características de tu auto y que al mismo tiempo mejore tu experiencia como conductor.

Ventajas del neumático Kumho KC 55
Excelente tracción
La banda de rodadura de este neumático cuenta con un diseño rígido de ranuras profundas que le ayudan a expulsar el agua de manera rápida y efectiva, evitando deslizamientos o accidentes al circular sobre rutas mojadas. Así mismo, este diseño te permite mejorar la maniobrabilidad y el frenado al tomar curvas o conducir a altas velocidades.

Mayor durabilidad
Este neumático está especialmente diseñado para presentar un desgaste uniforme, manteniendo un excelente rendimiento y conservando la forma y estructura por mucho más tiempo. Es decir que no solo contarás con un buen servicio, sino que también podrás ahorrar más dinero.

Conducción segura y suave
El Kumho KC 55 posee componentes especiales que disminuyen en gran medida las molestas emisiones de ruido y las vibraciones que se producen al manejar. Igualmente, el diseño de la banda de rodadura te permite amortiguar mejor las deficiencias del suelo para una mayor tranquilidad. Finalmente, es importante mencionar que este neumático cumple con los parámetros establecidos por la legislación europea en materia de seguridad.

Altos índices de velocidad y carga
Este neumático puede alcanzar velocidades de hasta 130 km/h y su capacidad de carga es de aproximadamente 487 kg. De este modo no tendrás ningún inconveniente al transportar varias personas en tu vehículo o desplazar varios objetos.

&nbsp;",Publicada,,0,"2023-09-09 01:06:00",1,open,506119,,,no,no,6,132000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/KUMHO-550-13R-KC55.png ! alt :  ! title : KUMHO 550 13R KC55 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-550-13r-kc55/,0,,,simple,,"Aro > 13|Ancho > 550|Marca > KUMHO",,,,,,,,,,,,,
"TRACMAX 550/ 13R RF01",tracmax-550-13r-rf01,,855,,550/13,Publicada,,0,"2023-09-09 01:07:00",1,open,502929,,,no,no,3,54999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/TRACMAX-550-13R-RF01.jpg ! alt :  ! title : TRACMAX 550 13R RF01 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/tracmax-550-13r-rf01/,0,,,simple,,"Aro > 13|Ancho > 550|Marca > TRACMAX",,,,,,,,,,,,,
"WEST LAKE 700/ 16R CR926",west-lake-700-16r-cr926,,859,"3 surcos circunferenciales aseguran una buena estabilidad direccional, incluso desgaste y una conducción suave.
Proporciona una buena estabilidad de frenado y una alta tracción lateral en superficies mojadas y secas.
El compuesto de la banda de rodamiento reforzado ayuda a resistir las rasgaduras y garantiza un buen kilometraje en el uso dentro y fuera de carretera.
Las costillas de refuerzo de las paredes laterales protegen contra los impactos y rasguños.",,Publicada,,0,"2023-09-09 01:10:00",1,open,506011,,,no,no,2,170000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/WEST-LAKE-700-16R-CR926.png ! alt :  ! title : WEST LAKE 700 16R CR926 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-700-16r-cr926/,0,,,simple,featured,"Aro > 16|Ancho > 700|Marca > WESTLAKE",,,,,,,,16,0|1|0,,,,
"GOODRIDE 700/ 15R ST303",goodride-700-15r-st303,,860,"Diseño de cinco costillas para un mejor manejo y tracción en mojado
La combinación de carcasa de poliéster y correas de acero aumenta la durabilidad
El ancho ancho de la banda de rodadura y el compuesto de bajo calentamiento aseguran una mayor vida útil de los neumáticos","Diseño de cinco costillas para un mejor manejo y tracción en mojado
La combinación de carcasa de poliéster y correas de acero aumenta la durabilidad
El ancho ancho de la banda de rodadura y el compuesto de bajo calentamiento aseguran una mayor vida útil de los neumáticos",Publicada,,0,"2023-09-09 01:11:00",1,open,501962,,,no,no,6,125000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/09/GOODRIDE-700-15R-ST303.jpg ! alt :  ! title : GOODRIDE 700 15R ST303 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/09/GOODRIDE-700-15R-ST303-1.jpg ! alt :  ! title : GOODRIDE 700 15R ST303 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/goodride-700-15r-st303/,0,,,simple,featured,"Aro > 15|Ancho > 700|Marca > GOODRIDE",,,,,,,,,,,,,
"GOODRIDE 235/70/16 AT SL369",goodride-235-70-16-at-sl369,,2402,"La banda de rodadura ancha y las ranuras de múltiples pasos aumentan el área de superficie de la banda de rodadura para mejorar la tracción tanto dentro como fuera de las carreteras. Las ranuras en zigzag ofrecen un drenaje eficiente del agua y una tracción ideal para diferentes terrenos ","235/70/16 AT SL369 ",Publicada,,0,"2024-06-03 11:07:26",1,open,501797,,,no,no,1,94000,,,,,,,,instock,no,no,6,yes,taxable,777,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/167728-800-auto.webp ! alt :  ! title : 167728-800-auto ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/goodride-235-70-16-at-sl369/,0,,,simple,,"Aro > 16|Ancho > 235|Alto > 70|Marca > GOODRIDE",GOODRIDE,,,,,,,,,,,,
"NEXEN 165/65/ 14R NP GX",nexen-165-65-14r-np-gx,,2425,"Este neumático, ofrece la combinación perfecta de calidad, diseño y óptimo costo por valor superior. Cuenta con un moderno diseño en banda de rodadura, lo que lo convierte en una tractiva y estupenda opción para darle seguridad, estilo y buena conducción a tu vehículo.","165/65/14 NEXEN 79H",Publicada,,0,"2024-06-03 14:33:31",1,open,503600,,,no,no,15,49000,,,,,,,,instock,no,no,8,yes,taxable,452,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/NEXEN-N´PRIZ-GX-98V-.1-45-600x600-1.webp ! alt :  ! title : NEXEN-N´PRIZ-GX-98V-.1-45-600x600 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/nexen-165-65-14r-np-gx/,0,,,simple,,"Sin categorizar",,,,,,,,,,,,,
"YOKOHAMA 195/55/ 15R ES32 85H",yokohama-195-55-15r-es32-85h,,2490,"Nuevo diseño de banda de rodadura, simple, funcional y potente. Agarre en carreteras húmedas, durabilidad, resistencia al desgaste y ruido significativamente reducida. Ofrece resultados mejorados en diferentes aspectos. ","195/55/15 yokohama 85H",Publicada,,0,"2024-06-11 09:51:15",1,open,503476,,,no,no,9,98000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/1955515ES32.webp ! alt :  ! title : 1955515ES32 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-195-55-15r-es32-85h/,0,,,simple,,"Aro > 15|Ancho > 195|Alto > 55|Marca > YOKOHAMA",yokohama,,,,,,,,,,,,
"YOKOHAMA 195/65/15R ES32 91T",yokohama-195-65-15-r-es-32-91t,,2494,"El neumático permite Otorgar una duración máxima para cualquier día en la autopista, gracias a su compuesto Medium Hard (MH)
-Aumenta la rigidez facilitando el agarre en curvas, potenciando la transición entre frenado y aceleración.
- Su increíble diseño, da una respuesta inmediata a aceleraciones bruscas a grandes velocidades.
- El compuesto que maneja este neumático, ofrece el mejor agarre para todo tipo de temperaturas,- lo que la convierte en la llanta perfecta para grandes velocidades","195/65/15 YOKOHAMA ES-32",Publicada,,0,"2024-06-11 10:02:26",1,open,506053,,,no,no,10,97999,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/1682982532079_ES32.png ! alt :  ! title : 1682982532079_ES32 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-195-65-15-r-es-32-91t/,0,,,simple,,"Aro > 15|Ancho > 195|Alto > 65|Marca > YOKOHAMA",,,,,,,,,,,,,
"YOKOHAMA 205/50/ 17R ES32 89V",yokohama-205-50-17-es32-89v,,2497,"BluEarth-Es” promueve un gran balance de las cuatro características claves de cualquier neumático – adherencia en mojado, resistencia al desgaste, durabilidad y eficiencia en el consumo de combustible. Ofrece un nuevo diseño con un perfil ancho y cuadrado que resulta en estabilidad y conducción cuidadosa. “BluEarth-Es” utiliza el “compuesto nano BLEND”, creación de Yokohama Rubber, que aglutina diversos materiales, entre ellos el aceite de naranja, creando un balance óptimo de eficiencia en el consumo de combustible, adherencia en mojado y resistencia al desgaste. El aceite de naranja original genera mayor flexibilidad en el caucho del neumático, resultando en un área de contacto ideal entre la rueda y la carretera, reduciendo por lo tanto la posibilidad de un desgaste irregular.","205/50/17 YOKOHAMA",Publicada,,0,"2024-06-11 10:10:05",1,open,503475,,,no,no,0,120000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/gsc_128944488_5397420_1.avif ! alt :  ! title : gsc_128944488_5397420_1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-205-50-17-es32-89v/,0,,,simple,outofstock,"Aro > 17|Ancho > 205|Alto > 50|Marca > YOKOHAMA",205|50|yokohama,,,,,,,,,,,,
"YOKOHAMA 215/60/ 16R ES32 95H",yokohama-215-60-16-es32-95h,,2500,"El neumático proporciona un paquete bien equilibrado de los cuatro rasgos principales de rendimiento de cualquier neumático: agarre en mojado, resistencia al desgaste, durabilidad y eficiencia de combustible. Adecuado para automóviles compactos y sedan","215/60/16 yokohama",Publicada,,0,"2024-06-11 10:28:10",1,open,503627,,,no,no,4,109000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/20180924172028_yokohama_bluearth_es_es32_215_60r16_99v.jpeg ! alt :  ! title : 20180924172028_yokohama_bluearth_es_es32_215_60r16_99v ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-215-60-16-es32-95h/,0,,,simple,,"Aro > 16|Ancho > 215|Alto > 60|Marca > YOKOHAMA",215|yokohama,,,,,,,,,,,,
"YOKOHAMA 215/65/16R G015 98H",yokohama-215-65-16-r-g015-98h,,2506,"El Geolandar AT G015 proporciona la máxima tracción y una impresionante capacidad todo terreno, adecuado para SUV Y 4WD.
Sus hendiduras 3D proporcionan una excelente tracción, además de un buen agarre sobre nieve y superficies mojadas. Este neumático todoterreno ofrece un excelente manejo, bajo nivel de ruido y alta eficiencia en silencio. Su compuesto avanzado incorpora una tecnología antiaquaplaning que mejora el rendimiento de frenado en mojado","215/65/16 YOKOHAMA AT",Publicada,,0,"2024-06-11 12:28:10",1,open,503581,,,no,no,0,168000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/D_NQ_NP_799313-MLC72813520065_112023-O.webp ! alt :  ! title : D_NQ_NP_799313-MLC72813520065_112023-O ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-215-65-16-r-g015-98h/,0,,,simple,outofstock,"Aro > 16|Ancho > 215|Alto > 65","AT|Black Friday|yokohama",,,,,,,,,,,,
"YOKOHAMA 225/70/ 17R G015 108T",yokohama-225-70-17r-g015-108t,,2517,"Vaya más allá de donde termina el camino y experimente aventuras ilimitadas con el Yokohama Geolandar A/T G015. Diseñado para brindar la máxima tracción donde otros temen pisar, el Geolandar A/T G015 es adecuado para SUV, 4WD y Utes. Proporciona durabilidad, larga vida útil de la banda de rodadura, tracción todoterreno, manejo en carretera, bajo nivel de ruido y una conducción cómoda. Disponible en construcciones PC y LT, la carcasa reforzada tiene una resistencia mejorada a cortes y astillas, cambios de temperatura y desgaste debido a su compuesto exclusivo desarrollado específicamente para garantizar que sea adecuada para una amplia gama de superficies.","225/70/17 AT YOKOHAMA 108T",Publicada,,0,"2024-06-12 10:35:02",1,open,503595,,,no,no,4,159000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/5bee1f7828e7c-ykg015_1-1600x1600-1.jpg ! alt :  ! title : 5bee1f7828e7c-ykg015_1-1600x1600 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-225-70-17r-g015-108t/,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 70|Marca > YOKOHAMA",225|AT|yokohama,,,,,,,,,,,,
"YOKOHAMA 225/75/ 16R G015 115R",yokohama-225-75-16r-g015-115r,,2521,"Cuando el camino termina, comienza la diversión. El GEOLANDAR® A/T G015 es el neumático todoterreno ideal para todas las condiciones climáticas, y ofrece una combinación perfecta de rendimiento, capacidad y comodidad dentro y fuera de la carretera para los conductores de camionetas ligeras y SUV de hoy.","225/75/16 AT YOKOHAMA",Publicada,,0,"2024-06-13 10:07:08",1,open,503582,,,no,no,0,179000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/pneu_225_75r16_yokohama_geolandar_g015_a_t_115r_letra_branca_16168_1_20171002163836.webp ! alt :  ! title : pneu_225_75r16_yokohama_geolandar_g015_a_t_115r_letra_branca_16168_1_20171002163836 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-225-75-16r-g015-115r/,0,,,simple,outofstock,"Aro > 16|Ancho > 225|Alto > 75|Marca > YOKOHAMA",AT|yokohama,,,,,,,,,,,,
"YOKOHAMA 245/75/ 16R G015 109T",yokohama-245-75-16r-g015-109t,,2537,"El neumático Geolandar A/T G015 en términos de conducción todoterreno, con su agarre y tracción fenomenales, lo llevará a cualquier lugar, en además de proporcionar:
-Vida de la banda de rodadura extremadamente duradera
-Resistencia inigualable a escombros, cortes y astillas.
-Robustez óptima en terrenos accidentados
-Bordes cortantes para una tracción notablemente eficiente
No hay absolutamente nada que lo intimide.Tanto si viajas por carretera durante una tormenta de nieve como si estás subiendo por un sendero lleno de obstáculos, el neumático Yokohama Geolandar G015 , al mejor precio del mercado, conquistará todo lo que se encuentre a su paso con maestría. Gracias a tecnologías como el compuesto de caucho Enduro, las ranuras Edgetec, las entalladuras tridimensionales triples o la construcción Endurocore, este neumático Yokohama diseñado para camionetas y crossovers te llevará allá donde te llame la aventura, con total confianza.","245/75/16 AT 8PR",Publicada,,0,"2024-06-14 14:53:23",1,open,503580,,,no,no,4,188999,179999,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/pneu_225_75r16_yokohama_geolandar_g015_a_t_115r_letra_branca_16168_1_20171002163836-1.webp ! alt :  ! title : pneu_225_75r16_yokohama_geolandar_g015_a_t_115r_letra_branca_16168_1_20171002163836 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-245-75-16r-g015-109t/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 75|Marca > YOKOHAMA",AT|yokohama,,,,,,,,,,,,
"YOKOHAMA 245/75/ 16R G015 120/116S",yokohama-245-75-16r-g015-120-116s,,2540,"El Geolandar A/T G015 está construido con un Enduro-Compuesto que mejora el agarre en condiciones lluviosas y nevadas, surcos circunferenciales que obligan al agua fuera del neumático, y ranuras Triple 3D y Edgetec que crean bordes de mordida adicionales para aumentar la tracción durante todo el año.
Un perfil plano y optimizado que distribuye uniformemente el peso del vehículo funciona con un compuesto Enduro que resiste el desgaste desigual para ayudar a promover una mayor vida útil de la banda de rodadura.
El Geolandar A/T G015 utilizó una construcción resistente y optimizada que aumenta la durabilidad fuera de la carretera y aumenta la capacidad de carga de carga.","245/75/16 10 PR AT YOKOHAMA ",Publicada,,0,"2024-06-14 14:59:23",1,open,503583,,,no,no,4,198999,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/YOK_GEOLANDAR-AT-G015_1-1.jpg ! alt :  ! title : YOK_GEOLANDAR-AT-G015_1-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-245-75-16r-g015-120-116s/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 75|Marca > YOKOHAMA",AT|yokohama,,,,,,,,,,,,
"KUMHO 215/65/16 98H CH-ES31 ECOWING",kumho-215-65-16-98h-ch-es31-ecowing,,2546,215/65/16,215/65/16,Publicada,,0,"2024-06-23 16:52:18",1,open,,,,no,no,1,125000,119000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/neumaticos-freire-215-65-16-98H-CH-ES31-ECOWING.png ! alt :  ! title : neumaticos-freire-215-65-16 98H CH-ES31 ECOWING ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-215-65-16-98h-ch-es31-ecowing/,0,,,simple,,"Aro > 16|Ancho > 215|Alto > 65|Marca > KUMHO",,,,,,,,,,,,,
"KUMHO 155/65/13",kumho-155-65-13,,2552,"155/65/13

Diseñado para conductores de vehículos compactos, híbridos y de tamaño mediano en busca de neumáticos con baja resistencia a la rodadura, el Kumho Sense KR26 ofrece alta comodidad de marcha.

El neumático Kumho Sense KR26 cuenta con altos niveles de tracción sobre mojado y seco así como una excelente estabilidad, lo cual mejora de la confianza del conductor. Todos los neumáticos Kumho KR26 están respaldados por una garantía de 80 mil kilometros de desgaste.

Características principales del Kumho Sense KR26
Entre las principales características de los neumáticos Kumho Sense KR26 se puede mencionar una composición equilibrada y un rendimiento de alta así como una simétrica húmeda y seca. El campo de medidas está optimizado para los segmentos de coches pequeños y medianos. El Kumho Sense KR26 también ofrece una gran gama de tamaños para los híbridos.

La secuenciación de rodadura ayuda a compensar el ruido mientras el neumático gira, lo cual mantiene la cabina de tu vehículo silenciosa. Las calificaciones de desgaste de 460 o 520 en la mayoría de los tamaños aseguran una larga vida.

El Kumho Sense KR26 es un neumático económico para uso diario y es el más adecuado para vehículos como el Ford Fusion, Subaru interior, Toyota Corolla, Honda Civic y otros coches de una variedad similar.

Datos de usuario señalan que los neumáticos Kumho Sense KR26 no son aceptables en condiciones de nieve de luz, sino que comienzan a fallar en varias pulgadas de nieve o en condiciones de nieve o hielo mixtos. Si eres un comprador de los Kumho Sense KR26 y vives en un clima de invierno difícil, sería prudente tener un conjunto de neumáticos de nieve a la mano también.",155/65/13,Publicada,,0,"2024-07-17 15:40:48",1,open,501816,,,no,no,6,55000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/07/neumaticos-freire-kumho-sense-kr26-l1.jpg ! alt : neumaticos-freire-kumho-sense-kr26 ! title : neumaticos-freire-kumho-sense-kr26-l1 ! desc : neumaticos-freire-kumho-sense-kr26
 ! caption : neumaticos-freire-kumho-sense-kr26
",,https://neumaticosfreire.cl/producto/kumho-155-65-13/,0,,,simple,,"Aro > 13|Ancho > 155|Alto > 65|Marca > KUMHO",,,,,,,,,,,,,
"NEUMATICO YOKOHAMA 225/65 R17 102H BLUEARTH AE61",neumatico-yokohama-225-65-r17-102h-bluearth-ae61,,2599,"Patrón asimétrico con un diseño interior y exterior óptimo, ideal para los SUV urbanos
Compuesto de caucho nano-blend y tecnología única de mezcla de caucho A.R.T.
Forma de la superficie de contacto con la carretera optimizada y perfil de montículo","Patrón asimétrico con un diseño interior y exterior óptimo, ideal para los SUV urbanos
Compuesto de caucho nano-blend y tecnología única de mezcla de caucho A.R.T.
Forma de la superficie de contacto con la carretera optimizada y perfil de montículo",Publicada,,0,"2024-08-23 15:56:45",1,open,503881,,,no,no,12,139000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/neumaticos-freire-yokohama-225-65-r17.jpg ! alt : neumaticos-freire-yokohama-225-65-r17 ! title : neumaticos-freire-yokohama-225-65-r17 ! desc : neumaticos-freire-yokohama-225-65-r17 ! caption : neumaticos-freire-yokohama-225-65-r17",,https://neumaticosfreire.cl/producto/neumatico-yokohama-225-65-r17-102h-bluearth-ae61/,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 65","Black Friday",,,,,,,,,,,,
"LLANTA HCW ARO 16 APERNADURA 4X100",llanta-hcw-aro-16-apernadura-4x100,,2631,"LLANTA HCW ARO 16

PULGADAS: 7

APERNADURA: 4X100

COLOR:NEGRO/GRIS",,Publicada,,0,"2024-08-29 10:06:19",1,open,506218,,,no,no,1,379999,329999,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-09.26.12.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 09.26.12 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-09.26.11.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 09.26.11 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-16-apernadura-4x100/,0,,,simple,,"Llantas > Aro 16",HCW|LLANTA,,,,,,,,,,,,
"LLANTA WHEELEGEND ARO 14 APERNADURA 5X114",llanta-wheelegend-aro-14-apernadura-5x114,,2635,"LLANTA WHEELEGEND ARO 14

PULGADAS: 6

APERNADURA: 5x114

COLOR:NEGRO MATTE/ROJO",,Publicada,,0,"2024-08-29 10:31:57",1,open,506171,,,no,no,1,320000,250000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.25.21.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.25.21 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.28.28.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.28.28 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-wheelegend-aro-14-apernadura-5x114/,0,,,simple,,"Llantas > Aro 14",LLANTA,,,,,,,,,,,,
"LLANTA HCW ARO 15 APERNADURA 5X112",llanta-hcw-aro-15-apernadura-5x112,,2639,"LLANTA HCW ARO 15

PULGADAS: 6

APERNADURA: 5X112

COLOR: GRIS",,Publicada,,0,"2024-08-29 10:44:47",1,open,501544,,,no,no,1,360000,289990,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.29.51.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.29.51 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.29.51-1.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.29.51 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-15-apernadura-5x112/,0,,,simple,,"Aro > 15|Llantas > Aro 15",HCW|LLANTAS,,,,,,,,,,,,
"LLANTA HCW ARO 14 MULTIAPERNADURA 4X100 / 4X108",llanta-hcw-aro-14-multiapernadura-4x100-4x108,,2662,"LLANTA HCW ARO 144

PULGADAS: 6

APERNADURA: 4X100 / 4X108

COLOR: GRIS/NEGRO

&nbsp;",,Publicada,,0,"2024-09-11 10:23:21",1,open,501691,,,no,no,1,250000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.22.jpg ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.22 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.22-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.22 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-14-multiapernadura-4x100-4x108/,0,,,simple,,"Aro > 14|Llantas > Aro 14|Pack > X4",HCW|LLANTA,,,,,,,,,,,,
